시즌(년도)_x,소속,라운드,상대팀_x,No._x,선수명,포지션,등번호,출전시간(분),득점,도움,슈팅,유효슈팅,블락된슈팅,벗어난슈팅,PA내슈팅,PA외슈팅,오프사이드,프리킥,코너킥,스로인,드리블시도,드리블성공,드리블성공%,패스시도,패스성공,패스성공%,키패스,전방패스시도,전방패스성공,전방패스성공%,후방패스시도,후방패스성공,후방패스성공%,횡패스시도,횡패스성공,횡패스성공%,공격진영패스시도,공격진영패스성공,공격진영패스성공%,수비진영패스시도,수비진영패스성공,수비진영패스성공%,중앙진영패스시도,중앙진영패스성공,중앙진영패스성공%,롱패스시도,롱패스성공,롱패스성공%,중거리패스시도,중거리패스성공,중거리패스성공%,단거리패스시도,단거리패스성공,단거리패스성공%,크로스시도,크로스성공,크로스성공%,탈압박,지상경합시도,지상경합성공,지상경합성공%,공중경합시도,공중경합성공,공중경합성공%,태클시도,태클성공,태클성공%,클리어링,인터셉트,차단,획득,블락,볼미스,파울,피파울,경고,퇴장,시즌(년도)_y,상대팀_y,No._y,주발,포지션 상세,정발여부
2023,광주,34R,울산(H),2,두현석,DF,13,98,0,0,0,0,0,0,0,0,0,4,5,2,1,0,0,32,27,84,3,13,10,77,8,8,100.0,11,9,81.8,3,3,100.0,15,11,73.3,14,13,92.9,3,2,66.7,17,14,82.4,12,11,91.7,9,3,33.3,0,1,0,0.0,1,0,0.0,2,1,50.0,3,3,3,2,0,1,0,1,0,0,2023,울산(H),2,right,RB,정발x
2023,광주,34R,울산(H),3,아론,DF,28,85,0,0,2,1,1,0,1,1,0,3,0,0,0,0,0,39,31,79,0,20,13,65,2,2,100.0,17,16,94.1,1,0,0.0,24,19,79.2,14,12,85.7,3,2,66.7,23,18,78.3,13,11,84.6,0,0,0.0,0,2,0,0.0,5,3,60.0,1,0,0.0,8,5,3,1,4,0,1,0,0,0,2023,울산(H),3,right,CB2,정발
2023,광주,34R,울산(H),4,김승우,DF,4,98,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,51,43,84,0,20,12,60,8,8,100.0,23,23,100.0,0,0,0.0,33,27,81.8,18,16,88.9,9,5,55.6,21,19,90.5,21,19,90.5,0,0,0.0,0,3,0,0.0,10,6,60.0,3,2,66.7,11,4,0,2,5,0,0,1,0,0,2023,울산(H),4,,CB1,정발x
2023,광주,34R,울산(H),5,이순민,DF,44,98,0,0,0,0,0,0,0,0,0,2,0,11,0,0,0,49,42,86,0,19,12,63,12,12,100.0,18,18,100.0,5,5,100.0,24,19,79.2,20,18,90.0,12,10,83.3,16,13,81.2,21,19,90.5,1,0,0.0,0,2,1,50.0,5,1,20.0,1,1,100.0,5,4,2,5,2,1,1,3,0,0,2023,울산(H),5,,LB,정발x
2023,광주,35R,인천(H),2,김승우,DF,4,88,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,78,70,90,0,30,23,77,7,7,100.0,41,40,97.6,4,2,50.0,15,14,93.3,59,54,91.5,5,3,60.0,42,39,92.9,31,28,90.3,0,0,0.0,0,0,0,0.0,8,5,62.5,3,0,0.0,2,6,1,10,2,0,1,0,0,0,2023,인천(H),2,,RB,정발x
2023,광주,35R,인천(H),3,이순민,DF,44,101,0,0,1,0,0,1,0,1,1,0,0,5,0,0,0,85,78,92,0,40,34,85,21,21,100.0,24,23,95.8,23,23,100.0,6,6,100.0,56,49,87.5,11,8,72.7,48,44,91.7,26,26,100.0,6,0,0.0,0,2,2,100.0,3,2,66.7,0,0,0.0,2,5,0,6,0,1,3,3,1,0,2023,인천(H),3,,LB,정발x
2023,광주,35R,인천(H),4,두현석,DF,13,101,0,0,2,1,0,1,1,1,0,2,3,7,0,0,0,89,78,88,3,36,28,78,17,17,100.0,36,33,91.7,17,14,82.4,15,14,93.3,57,50,87.7,11,9,81.8,40,36,90.0,38,33,86.8,9,2,22.2,0,0,0,0.0,1,0,0.0,1,0,0.0,1,5,1,8,3,1,0,0,0,0,2023,인천(H),4,right,CB2,정발x
2023,광주,35R,인천(H),5,안영규,DF,6,101,0,0,1,0,0,1,1,0,0,5,0,1,0,0,0,112,103,92,0,58,50,86,8,8,100.0,46,45,97.8,8,5,62.5,23,18,78.3,81,80,98.8,16,15,93.8,57,54,94.7,39,34,87.2,0,0,0.0,0,2,1,50.0,5,4,80.0,2,1,50.0,3,3,1,8,1,1,0,1,0,0,2023,인천(H),5,right,CB1,정발x
2023,광주,36R,대구(A),2,안영규,DF,6,98,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,75,72,96,0,33,30,91,3,3,100.0,39,39,100.0,1,1,100.0,18,17,94.4,56,54,96.4,8,7,87.5,17,16,94.1,50,49,98.0,0,0,0.0,0,3,2,66.7,4,0,0.0,4,2,50.0,9,3,3,4,4,2,3,1,0,0,2023,대구(A),2,right,CB1,정발x
2023,광주,36R,대구(A),3,이순민,DF,44,98,0,0,1,0,1,0,1,0,0,1,0,3,0,0,0,89,80,90,0,33,27,82,16,16,100.0,40,37,92.5,13,13,100.0,17,13,76.5,59,54,91.5,11,6,54.6,37,35,94.6,41,39,95.1,1,1,100.0,0,1,1,100.0,3,1,33.3,2,1,50.0,1,8,3,3,4,0,1,1,1,0,2023,대구(A),3,,RB,정발x
2023,광주,36R,대구(A),4,두현석,DF,13,98,0,0,1,0,0,1,0,1,0,2,0,8,1,0,0,102,96,94,0,31,26,84,26,26,100.0,45,44,97.8,23,20,87.0,14,13,92.9,65,63,96.9,5,5,100.0,28,25,89.3,69,66,95.6,3,0,0.0,0,2,1,50.0,2,0,0.0,1,1,100.0,1,4,1,8,3,1,1,0,0,0,2023,대구(A),4,right,LB,정발x
2023,광주,36R,대구(A),5,김승우,DF,4,98,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,58,54,93,0,25,23,92,5,5,100.0,28,26,92.9,4,3,75.0,12,10,83.3,42,41,97.6,2,1,50.0,25,24,96.0,31,29,93.6,0,0,0.0,0,2,0,0.0,6,3,50.0,2,0,0.0,7,3,2,4,2,0,0,0,0,0,2023,대구(A),5,,CB2,정발x
2023,광주,37R,전북(A),2,김승우,DF,4,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,38,88,0,16,14,88,3,3,100.0,24,21,87.5,0,0,0.0,9,9,100.0,34,29,85.3,4,3,75.0,22,21,95.4,17,14,82.4,0,0,0.0,0,0,0,0.0,2,2,100.0,1,0,0.0,3,4,1,2,0,0,1,0,0,0,2023,전북(A),2,,CB2,정발x
2023,광주,37R,전북(A),3,안영규,DF,6,96,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,134,122,91,0,48,39,81,7,7,100.0,79,76,96.2,8,5,62.5,36,33,91.7,90,84,93.3,11,4,36.4,44,42,95.4,79,76,96.2,0,0,0.0,0,3,2,66.7,7,4,57.1,1,0,0.0,6,4,2,4,2,0,0,0,0,0,2023,전북(A),3,right,CB1,정발x
2023,광주,37R,전북(A),4,두현석,DF,13,96,0,0,1,0,0,1,1,0,0,5,4,8,1,0,0,97,86,89,0,38,29,76,26,25,96.2,33,32,97.0,12,11,91.7,15,13,86.7,70,62,88.6,8,5,62.5,27,25,92.6,62,56,90.3,11,0,0.0,0,0,0,0.0,1,0,0.0,4,1,25.0,1,2,0,6,1,0,1,0,0,0,2023,전북(A),4,right,LB,정발x
2023,광주,37R,전북(A),5,이상기,DF,22,62,0,0,1,1,0,0,0,1,0,0,0,7,0,0,0,41,36,88,0,10,7,70,14,14,100.0,17,15,88.2,6,5,83.3,6,6,100.0,29,25,86.2,3,2,66.7,18,18,100.0,20,16,80.0,3,0,0.0,1,0,0,0.0,1,1,100.0,3,1,33.3,2,1,1,4,1,0,0,0,0,0,2023,전북(A),5,right,RB,정발
2023,광주,38R,포항(H),2,안영규,DF,6,99,0,0,2,1,0,1,1,1,0,1,0,0,0,0,0,96,90,94,1,43,38,88,3,2,66.7,50,50,100.0,34,32,94.1,16,14,87.5,46,44,95.6,5,2,40.0,36,34,94.4,55,54,98.2,1,1,100.0,0,0,0,0.0,3,2,66.7,1,0,0.0,4,8,1,10,3,0,0,1,0,0,2023,포항(H),2,right,CB1,정발x
2023,광주,38R,포항(H),3,이민기,DF,3,99,0,0,1,0,1,0,0,1,0,2,0,4,0,0,0,71,69,97,0,27,26,96,12,12,100.0,32,31,96.9,28,27,96.4,9,9,100.0,34,33,97.1,3,3,100.0,26,24,92.3,42,42,100.0,8,4,50.0,1,0,0,0.0,2,2,100.0,1,0,0.0,2,8,1,6,3,0,0,1,0,0,2023,포항(H),3,right,LB,정발x
2023,광주,38R,포항(H),4,티모,DF,5,49,0,0,2,1,1,0,0,2,0,0,0,0,1,0,0,28,27,96,0,7,6,86,5,5,100.0,16,16,100.0,9,9,100.0,3,3,100.0,16,15,93.8,1,0,0.0,8,8,100.0,19,19,100.0,0,0,0.0,0,0,0,0.0,3,3,100.0,1,0,0.0,3,3,0,3,2,0,1,0,1,0,2023,포항(H),4,right,CB2,정발
2023,광주,38R,포항(H),5,두현석,DF,13,99,0,0,0,0,0,0,0,0,0,2,9,5,1,1,100,93,87,94,4,36,30,83,12,12,100.0,45,45,100.0,40,36,90.0,12,12,100.0,41,39,95.1,5,4,80.0,34,31,91.2,54,52,96.3,20,4,20.0,0,0,0,0.0,4,3,75.0,0,0,0.0,2,2,0,8,1,0,1,0,0,0,2023,포항(H),5,right,LB,정발x
2023,수원FC,2R,포항(H),2,이용,DF,88,100,0,0,0,0,0,0,0,0,0,2,0,13,0,0,0,75,61,81,0,33,22,67,23,22,95.6,19,17,89.5,14,12,85.7,22,15,68.2,39,34,87.2,10,7,70.0,26,19,73.1,39,35,89.7,6,0,0.0,0,0,0,0.0,7,5,71.4,1,0,0.0,8,6,2,10,5,1,1,0,0,0,2023,포항(H),2,right,RB,정발
2023,수원FC,2R,포항(H),3,박철우,DF,3,73,0,0,0,0,0,0,0,0,0,1,0,8,1,0,0,36,28,78,1,16,9,56,11,11,100.0,9,8,88.9,5,3,60.0,13,8,61.5,18,17,94.4,5,2,40.0,10,9,90.0,21,17,81.0,1,1,100.0,0,2,1,50.0,3,2,66.7,1,1,100.0,9,5,4,3,3,0,0,2,0,0,2023,포항(H),3,,LB,정발x
2023,수원FC,2R,포항(H),4,잭슨,DF,5,100,0,0,1,0,0,1,1,0,0,4,0,0,0,0,0,46,32,70,0,28,16,57,3,3,100.0,15,13,86.7,0,0,0.0,23,15,65.2,23,17,73.9,11,3,27.3,24,21,87.5,11,8,72.7,0,0,0.0,0,2,1,50.0,5,5,100.0,2,0,0.0,15,5,2,5,2,0,0,1,0,0,2023,포항(H),4,left,CB1,정발x
2023,수원FC,2R,포항(H),5,이재성,DF,15,100,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,45,38,84,0,19,13,68,5,4,80.0,21,21,100.0,0,0,0.0,24,20,83.3,21,18,85.7,9,5,55.6,21,20,95.2,15,13,86.7,0,0,0.0,1,2,1,50.0,16,12,75.0,0,0,0.0,19,4,4,9,3,1,2,0,0,0,2023,포항(H),5,right,CB2,정발
2023,수원FC,6R,대전(H),2,신세계,DF,30,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,38,93,0,23,21,91,2,2,100.0,16,15,93.8,1,1,100.0,20,18,90.0,20,19,95.0,10,7,70.0,17,17,100.0,14,14,100.0,0,0,0.0,0,1,1,100.0,5,4,80.0,1,0,0.0,15,4,3,4,1,0,0,1,0,0,2023,대전(H),2,right,CB1,정발x
2023,수원FC,6R,대전(H),3,이용,DF,88,99,1,1,2,1,1,0,0,2,0,2,0,6,0,0,0,75,66,88,2,33,24,73,18,18,100.0,24,24,100.0,9,8,88.9,18,16,88.9,48,42,87.5,13,9,69.2,36,32,88.9,26,25,96.2,4,2,50.0,1,1,1,100.0,4,3,75.0,1,1,100.0,4,3,2,3,1,1,1,0,0,0,2023,대전(H),3,right,RB,정발
2023,수원FC,6R,대전(H),4,정동호,DF,2,99,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,55,46,84,1,34,25,74,10,10,100.0,11,11,100.0,10,9,90.0,8,7,87.5,37,30,81.1,9,6,66.7,16,12,75.0,30,28,93.3,5,1,20.0,0,1,0,0.0,2,0,0.0,6,2,33.3,0,3,2,4,3,1,0,1,0,0,2023,대전(H),4,right,LB,정발x
2023,수원FC,6R,대전(H),5,이재성,DF,15,99,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,41,38,93,0,22,20,91,3,3,100.0,16,15,93.8,1,0,0.0,25,24,96.0,15,14,93.3,4,3,75.0,23,22,95.6,14,13,92.9,0,0,0.0,0,2,1,50.0,18,11,61.1,1,1,100.0,14,3,2,2,2,1,0,0,0,0,2023,대전(H),5,right,CB2,정발
2023,수원FC,7R,전북(H),2,이용,DF,88,100,0,0,2,1,0,1,1,1,0,0,0,11,0,0,0,63,55,87,0,31,24,77,24,23,95.8,8,8,100.0,13,12,92.3,16,12,75.0,34,31,91.2,8,4,50.0,27,27,100.0,28,24,85.7,4,0,0.0,0,1,0,0.0,1,0,0.0,8,1,12.5,4,3,3,7,3,0,0,0,0,0,2023,전북(H),2,right,RB,정발
2023,수원FC,7R,전북(H),3,정동호,DF,2,100,0,0,0,0,0,0,0,0,0,2,0,10,0,0,0,63,53,84,0,33,24,73,20,19,95.0,10,10,100.0,16,15,93.8,12,10,83.3,35,28,80.0,7,1,14.3,18,16,88.9,38,36,94.7,1,0,0.0,0,1,1,100.0,5,2,40.0,2,0,0.0,7,5,4,0,3,0,2,0,1,0,2023,전북(H),3,right,LB,정발x
2023,수원FC,7R,전북(H),4,신세계,DF,30,100,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,51,50,98,0,19,18,95,8,8,100.0,24,24,100.0,1,1,100.0,27,26,96.3,23,23,100.0,8,7,87.5,29,29,100.0,14,14,100.0,0,0,0.0,0,0,0,0.0,3,3,100.0,1,0,0.0,11,1,2,1,2,0,1,1,0,0,2023,전북(H),4,right,CB1,정발x
2023,수원FC,7R,전북(H),5,이재성,DF,15,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,37,93,0,12,9,75,3,3,100.0,25,25,100.0,0,0,0.0,19,18,94.7,21,19,90.5,4,1,25.0,29,29,100.0,7,7,100.0,0,0,0.0,0,2,0,0.0,7,6,85.7,1,0,0.0,6,0,1,1,1,1,0,0,0,0,2023,전북(H),5,right,CB2,정발
2023,수원FC,8R,인천(A),2,정동호,DF,2,98,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,56,53,95,0,30,27,90,12,12,100.0,14,14,100.0,7,7,100.0,9,8,88.9,40,38,95.0,9,7,77.8,15,14,93.3,32,32,100.0,4,0,0.0,0,0,0,0.0,0,0,0.0,4,2,50.0,5,4,0,2,3,0,1,1,1,0,2023,인천(A),2,right,LB,정발x
2023,수원FC,8R,인천(A),3,신세계,DF,30,98,0,0,1,0,0,1,0,1,0,3,0,0,0,0,0,59,54,92,0,28,26,93,5,5,100.0,26,23,88.5,0,0,0.0,28,28,100.0,31,26,83.9,9,8,88.9,30,27,90.0,20,19,95.0,0,0,0.0,0,0,0,0.0,6,3,50.0,3,1,33.3,6,3,0,3,1,0,1,0,0,0,2023,인천(A),3,right,CB1,정발x
2023,수원FC,8R,인천(A),4,이재성,DF,15,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,34,97,0,17,16,94,2,2,100.0,16,16,100.0,1,1,100.0,17,17,100.0,17,16,94.1,6,5,83.3,23,23,100.0,6,6,100.0,0,0,0.0,0,0,0,0.0,5,4,80.0,0,0,0.0,2,2,0,5,3,0,0,0,0,0,2023,인천(A),4,right,CB2,정발
2023,수원FC,8R,인천(A),5,이용,DF,88,98,0,0,0,0,0,0,0,0,0,2,0,17,0,0,0,88,75,85,0,43,31,72,25,25,100.0,20,19,95.0,14,13,92.9,16,14,87.5,58,48,82.8,15,11,73.3,32,27,84.4,41,37,90.2,7,3,42.9,0,1,0,0.0,4,1,25.0,6,1,16.7,2,1,3,5,5,0,0,0,0,0,2023,인천(A),5,right,RB,정발
2023,수원FC,9R,대구(H),2,잭슨,DF,5,97,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,80,73,91,0,34,29,85,5,5,100.0,41,39,95.1,1,1,100.0,22,20,90.9,57,52,91.2,9,5,55.6,40,39,97.5,31,29,93.6,0,0,0.0,0,1,0,0.0,9,6,66.7,2,1,50.0,12,2,3,4,2,0,1,1,0,0,2023,대구(H),2,left,CB2,정발x
2023,수원FC,9R,대구(H),3,이용,DF,88,97,0,0,0,0,0,0,0,0,0,1,0,8,0,0,0,82,71,87,2,35,25,71,24,24,100.0,23,22,95.6,9,8,88.9,15,11,73.3,58,52,89.7,16,12,75.0,35,30,85.7,31,29,93.6,6,3,50.0,0,0,0,0.0,1,0,0.0,7,0,0.0,2,2,6,3,3,0,0,0,0,0,2023,대구(H),3,right,RB,정발
2023,수원FC,9R,대구(H),4,신세계,DF,30,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,75,96,0,37,35,95,3,3,100.0,38,37,97.4,0,0,0.0,23,22,95.6,55,53,96.4,9,8,88.9,41,40,97.6,28,27,96.4,0,0,0.0,0,0,0,0.0,3,1,33.3,0,0,0.0,8,5,2,3,2,1,1,0,0,0,2023,대구(H),4,right,CB1,정발x
2023,수원FC,9R,대구(H),5,정동호,DF,2,64,0,0,2,1,0,1,0,2,0,0,0,2,0,0,0,41,38,93,0,9,6,67,23,23,100.0,9,9,100.0,10,9,90.0,4,3,75.0,27,26,96.3,3,3,100.0,11,9,81.8,27,26,96.3,0,0,0.0,0,0,0,0.0,2,1,50.0,0,0,0.0,3,1,0,4,0,1,1,0,1,0,2023,대구(H),5,right,LB,정발x
2023,수원FC,11R,강원(H),2,잭슨,DF,5,98,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,46,38,83,0,26,18,69,4,4,100.0,16,16,100.0,0,0,0.0,26,22,84.6,20,16,80.0,8,4,50.0,20,18,90.0,18,16,88.9,0,0,0.0,0,0,0,0.0,7,6,85.7,0,0,0.0,8,3,0,3,3,0,1,0,1,0,2023,강원(H),2,left,CB1,정발x
2023,수원FC,11R,강원(H),3,정동호,DF,2,98,0,1,0,0,0,0,0,0,0,1,0,6,0,0,0,46,35,76,1,27,17,63,8,8,100.0,11,10,90.9,2,1,50.0,26,18,69.2,18,16,88.9,9,5,55.6,15,11,73.3,22,19,86.4,1,1,100.0,0,0,0,0.0,3,0,0.0,1,0,0.0,1,6,1,6,3,2,0,2,0,0,2023,강원(H),3,right,RB,정발
2023,수원FC,11R,강원(H),4,신세계,DF,30,98,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,38,35,92,0,13,10,77,4,4,100.0,21,21,100.0,1,1,100.0,20,18,90.0,17,16,94.1,2,2,100.0,26,25,96.2,10,8,80.0,0,0,0.0,0,0,0,0.0,5,5,100.0,2,2,100.0,14,5,0,3,3,0,1,0,0,0,2023,강원(H),4,right,CB2,정발
2023,수원FC,11R,강원(H),5,황순민,DF,20,86,0,0,0,0,0,0,0,0,0,1,0,13,0,0,0,56,46,82,0,26,19,73,19,18,94.7,11,9,81.8,10,6,60.0,14,10,71.4,32,30,93.8,1,0,0.0,25,20,80.0,30,26,86.7,0,0,0.0,0,1,0,0.0,3,0,0.0,1,1,100.0,6,1,2,3,5,0,0,1,0,0,2023,강원(H),5,,LB,정발x
2023,수원FC,12R,대전(A),2,잭슨,DF,5,97,0,0,2,1,0,1,2,0,0,5,0,0,0,0,0,66,55,83,0,38,28,74,3,3,100.0,25,24,96.0,3,0,0.0,28,25,89.3,35,30,85.7,10,7,70.0,26,23,88.5,30,25,83.3,0,0,0.0,0,3,2,66.7,12,8,66.7,0,0,0.0,13,5,2,8,2,0,1,2,0,0,2023,대전(A),2,left,CB1,정발x
2023,수원FC,12R,대전(A),3,신세계,DF,30,97,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,58,55,95,0,27,25,93,6,6,100.0,25,24,96.0,1,1,100.0,36,34,94.4,21,20,95.2,5,3,60.0,36,35,97.2,17,17,100.0,0,0,0.0,0,4,1,25.0,10,4,40.0,6,3,50.0,13,5,1,4,2,0,1,0,0,0,2023,대전(A),3,right,CB2,정발
2023,수원FC,12R,대전(A),4,황순민,DF,20,59,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,29,26,90,0,14,11,79,6,6,100.0,9,9,100.0,4,4,100.0,10,8,80.0,15,14,93.3,3,3,100.0,12,11,91.7,14,12,85.7,0,0,0.0,0,1,1,100.0,2,1,50.0,1,0,0.0,4,4,0,1,0,0,1,0,1,0,2023,대전(A),4,,LB,정발x
2023,수원FC,12R,대전(A),5,정동호,DF,2,97,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,58,45,78,1,29,18,62,7,7,100.0,22,20,90.9,10,8,80.0,14,11,78.6,34,26,76.5,8,5,62.5,22,15,68.2,28,25,89.3,4,1,25.0,0,2,1,50.0,2,1,50.0,3,2,66.7,5,3,5,2,1,0,1,4,0,0,2023,대전(A),5,right,RB,정발
2023,수원FC,13R,제주(H),2,황순민,DF,20,70,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,40,35,88,0,16,13,81,12,11,91.7,12,11,91.7,5,4,80.0,8,6,75.0,27,25,92.6,2,2,100.0,16,12,75.0,22,21,95.4,4,1,25.0,0,1,0,0.0,2,2,100.0,0,0,0.0,2,2,1,4,4,0,0,0,0,0,2023,제주(H),2,,LB,정발x
2023,수원FC,13R,제주(H),3,잭슨,DF,5,96,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,53,51,96,1,32,30,94,4,4,100.0,17,17,100.0,2,2,100.0,36,35,97.2,15,14,93.3,8,7,87.5,15,14,93.3,30,30,100.0,0,0,0.0,0,1,1,100.0,5,3,60.0,2,1,50.0,14,5,4,4,2,1,1,0,0,0,2023,제주(H),3,left,CB1,정발x
2023,수원FC,13R,제주(H),4,정동호,DF,2,96,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,57,51,89,0,29,24,83,10,10,100.0,18,17,94.4,9,8,88.9,8,8,100.0,40,35,87.5,5,5,100.0,18,15,83.3,34,31,91.2,4,1,25.0,0,0,0,0.0,1,0,0.0,2,1,50.0,1,2,3,6,1,1,1,2,0,0,2023,제주(H),4,right,RB,정발
2023,수원FC,13R,제주(H),5,신세계,DF,30,96,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,49,44,90,0,26,22,85,4,4,100.0,19,18,94.7,1,0,0.0,24,22,91.7,24,22,91.7,9,7,77.8,26,24,92.3,14,13,92.9,0,0,0.0,0,0,0,0.0,2,1,50.0,1,1,100.0,6,2,0,7,2,0,2,0,0,0,2023,제주(H),5,right,CB2,정발
2023,수원FC,16R,수원(A),2,김현훈,DF,4,99,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,24,22,92,0,15,13,87,2,2,100.0,7,7,100.0,0,0,0.0,17,15,88.2,7,7,100.0,5,3,60.0,12,12,100.0,7,7,100.0,0,0,0.0,0,0,0,0.0,3,3,100.0,0,0,0.0,5,2,2,1,2,1,0,1,0,0,2023,수원(A),2,right,CB2,정발
2023,수원FC,16R,수원(A),3,이용,DF,88,99,0,0,0,0,0,0,0,0,0,2,0,16,2,1,50,49,33,67,0,27,12,44,13,12,92.3,9,9,100.0,8,6,75.0,18,11,61.1,23,16,69.6,7,2,28.6,19,14,73.7,23,17,73.9,0,0,0.0,0,2,1,50.0,6,4,66.7,3,2,66.7,9,2,3,2,0,0,1,0,1,0,2023,수원(A),3,right,RB,정발
2023,수원FC,16R,수원(A),4,잭슨,DF,5,99,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,29,25,86,0,14,11,79,2,2,100.0,13,12,92.3,0,0,0.0,19,17,89.5,10,8,80.0,7,4,57.1,12,12,100.0,10,9,90.0,0,0,0.0,0,0,0,0.0,2,2,100.0,2,1,50.0,10,2,0,3,2,0,1,0,0,0,2023,수원(A),4,left,CB1,정발x
2023,수원FC,16R,수원(A),5,정동호,DF,2,99,0,0,1,1,0,0,0,1,0,0,0,6,0,0,0,31,24,77,0,16,10,63,7,7,100.0,8,7,87.5,4,4,100.0,10,6,60.0,17,14,82.4,4,3,75.0,12,8,66.7,15,13,86.7,2,0,0.0,0,1,1,100.0,0,0,0.0,1,1,100.0,4,1,2,4,3,0,1,0,0,0,2023,수원(A),5,right,LB,정발x
2023,수원FC,17R,울산(H),2,이용,DF,88,98,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,43,33,77,1,20,13,65,10,9,90.0,13,11,84.6,9,6,66.7,10,9,90.0,24,18,75.0,6,3,50.0,12,10,83.3,25,20,80.0,3,0,0.0,0,1,0,0.0,1,1,100.0,2,0,0.0,3,5,1,7,4,0,0,0,0,0,2023,울산(H),2,right,RB,정발
2023,수원FC,17R,울산(H),3,정동호,DF,2,98,0,0,1,0,0,1,0,1,0,0,0,5,1,1,100,42,34,81,0,25,20,80,8,7,87.5,9,7,77.8,7,5,71.4,17,13,76.5,18,16,88.9,2,2,100.0,12,9,75.0,28,23,82.1,1,0,0.0,0,0,0,0.0,2,0,0.0,0,0,0.0,3,5,2,6,2,0,0,0,0,0,2023,울산(H),3,right,LB,정발x
2023,수원FC,17R,울산(H),4,잭슨,DF,5,98,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19,19,100,0,8,8,100,3,3,100.0,8,8,100.0,0,0,0.0,10,10,100.0,9,9,100.0,3,3,100.0,6,6,100.0,10,10,100.0,0,0,0.0,0,2,0,0.0,1,1,100.0,1,0,0.0,12,2,0,0,1,0,0,0,0,0,2023,울산(H),4,left,CB1,정발x
2023,수원FC,17R,울산(H),5,김현훈,DF,4,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,20,95,0,13,12,92,2,2,100.0,6,6,100.0,0,0,0.0,13,13,100.0,8,7,87.5,3,2,66.7,13,13,100.0,5,5,100.0,0,0,0.0,0,1,0,0.0,3,2,66.7,2,0,0.0,8,1,2,2,2,0,0,0,0,0,2023,울산(H),5,right,CB2,정발
2023,수원FC,18R,대구(A),2,잭슨,DF,5,102,0,0,0,0,0,0,0,0,0,3,0,1,1,1,100,45,45,100,0,27,27,100,4,4,100.0,14,14,100.0,1,1,100.0,14,14,100.0,30,30,100.0,3,3,100.0,18,18,100.0,24,24,100.0,1,0,0.0,0,0,0,0.0,4,2,50.0,3,1,33.3,8,4,0,5,0,0,0,1,0,0,2023,대구(A),2,left,CB1,정발x
2023,수원FC,18R,대구(A),3,정동호,DF,2,102,0,0,1,0,1,0,0,1,0,1,0,7,1,0,0,79,73,92,3,27,24,89,19,18,94.7,33,31,93.9,15,14,93.3,13,11,84.6,51,48,94.1,1,1,100.0,29,26,89.7,49,46,93.9,3,1,33.3,0,2,1,50.0,1,0,0.0,1,0,0.0,2,3,3,6,1,0,1,1,0,0,2023,대구(A),3,right,LB,정발x
2023,수원FC,18R,대구(A),4,이용,DF,88,102,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,70,61,87,0,38,30,79,13,13,100.0,19,18,94.7,14,11,78.6,10,8,80.0,46,42,91.3,6,4,66.7,34,30,88.2,30,27,90.0,3,1,33.3,0,3,1,33.3,1,0,0.0,6,1,16.7,3,2,5,5,1,0,2,1,0,0,2023,대구(A),4,right,RB,정발
2023,수원FC,18R,대구(A),5,김현훈,DF,4,102,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,59,57,97,0,31,30,97,1,1,100.0,27,26,96.3,2,1,50.0,20,19,95.0,37,37,100.0,13,12,92.3,22,22,100.0,24,23,95.8,0,0,0.0,0,1,1,100.0,7,3,42.9,2,2,100.0,3,1,2,2,4,0,2,0,1,0,2023,대구(A),5,right,CB2,정발
