시즌(년도)_x,소속,라운드,상대팀_x,No._x,선수명,포지션,등번호,출전시간(분),득점,도움,슈팅,유효슈팅,블락된슈팅,벗어난슈팅,PA내슈팅,PA외슈팅,오프사이드,프리킥,코너킥,스로인,드리블시도,드리블성공,드리블성공%,패스시도,패스성공,패스성공%,키패스,전방패스시도,전방패스성공,전방패스성공%,후방패스시도,후방패스성공,후방패스성공%,횡패스시도,횡패스성공,횡패스성공%,공격진영패스시도,공격진영패스성공,공격진영패스성공%,수비진영패스시도,수비진영패스성공,수비진영패스성공%,중앙진영패스시도,중앙진영패스성공,중앙진영패스성공%,롱패스시도,롱패스성공,롱패스성공%,중거리패스시도,중거리패스성공,중거리패스성공%,단거리패스시도,단거리패스성공,단거리패스성공%,크로스시도,크로스성공,크로스성공%,지상경합시도,지상경합성공,지상경합성공%,공중경합시도,공중경합성공,공중경합성공%,태클시도,태클성공,태클성공%,클리어링,인터셉트,차단,획득,블락,볼미스,파울,피파울,경고,퇴장,탈압박,시즌(년도)_y,상대팀_y,No._y,주발,포지션 상세,정발여부
2021,인천,5R,수원FC(H),4,오재석,DF,34,92,0,0,0,0,0,0,0,0,0,1,0,15,1,1,100,59,45,76,1,34,21,62,11,11,100.0,14,13,92.9,8,5,62.5,15,9,60.0,36,31,86.1,3,0,0.0,15,11,73.3,41,34,82.9,2,0,0.0,9,5,55.6,4,1,25.0,0,0,0.0,2,3,3,8,0,0,1,2,0,0,0,2021.0,수원FC(H),4.0,right,LB,정발x
2021,인천,5R,수원FC(H),5,김준엽,DF,22,96,0,0,1,0,1,0,1,0,0,0,0,10,1,0,0,43,32,74,0,22,13,59,5,5,100.0,16,14,87.5,16,11,68.8,6,5,83.3,21,16,76.2,3,0,0.0,10,7,70.0,30,25,83.3,6,0,0.0,5,1,20.0,2,0,0.0,1,1,100.0,0,1,1,4,1,1,0,1,0,0,0,2021.0,수원FC(H),5.0,,RB,정발x
2021,인천,7R,광주(A),2,오재석,DF,34,100,0,0,2,0,0,2,0,2,0,1,0,7,0,0,0,28,18,64,0,19,9,47,4,4,100.0,5,5,100.0,3,3,100.0,10,3,30.0,15,12,80.0,3,1,33.3,8,5,62.5,17,12,70.6,0,0,0.0,7,4,57.1,4,1,25.0,1,1,100.0,5,1,4,6,1,0,0,0,0,0,0,2021.0,광주(A),2.0,right,LB,정발x
2021,인천,7R,광주(A),3,김준엽,DF,22,100,0,0,0,0,0,0,0,0,0,1,0,11,0,0,0,42,31,74,0,27,18,67,5,5,100.0,10,8,80.0,8,7,87.5,16,11,68.8,18,13,72.2,5,2,40.0,15,10,66.7,22,19,86.4,0,0,0.0,9,6,66.7,2,1,50.0,6,3,50.0,7,3,4,10,0,1,1,1,1,0,0,2021.0,광주(A),3.0,,RB,정발x
2021,인천,7R,광주(A),4,오반석,DF,26,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,15,75,0,12,7,58,1,1,100.0,7,7,100.0,0,0,0.0,13,11,84.6,7,4,57.1,3,1,33.3,8,7,87.5,9,7,77.8,0,0,0.0,3,1,33.3,8,5,62.5,9,3,33.3,3,3,6,10,1,0,1,0,0,0,0,2021.0,광주(A),4.0,right,CB2,정발
2021,인천,7R,광주(A),5,김광석,DF,3,100,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,15,11,73,0,9,6,67,0,0,0.0,6,5,83.3,0,0,0.0,10,7,70.0,5,4,80.0,6,3,50.0,7,6,85.7,2,2,100.0,0,0,0.0,1,1,100.0,16,6,37.5,1,0,0.0,7,1,7,2,3,0,0,1,0,0,0,2021.0,광주(A),5.0,right,CB1,정발x
2021,인천,8R,수원(H),2,오반석,DF,26,98,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,30,24,80,0,10,5,50,0,0,0.0,20,19,95.0,1,0,0.0,15,10,66.7,14,14,100.0,1,1,100.0,14,9,64.3,15,14,93.3,0,0,0.0,5,3,60.0,6,4,66.7,4,3,75.0,3,3,10,9,1,1,1,1,0,0,0,2021.0,수원(H),2.0,right,CB2,정발
2021,인천,8R,수원(H),3,김준엽,DF,22,98,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,48,35,73,1,27,19,70,7,7,100.0,14,9,64.3,11,6,54.6,6,6,100.0,31,23,74.2,6,3,50.0,21,14,66.7,21,18,85.7,4,1,25.0,8,2,25.0,3,1,33.3,2,1,50.0,3,3,2,6,0,1,0,1,0,0,0,2021.0,수원(H),3.0,,RB,정발x
2021,인천,8R,수원(H),4,오재석,DF,34,59,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,17,12,71,1,10,7,70,4,3,75.0,3,2,66.7,3,2,66.7,3,2,66.7,11,8,72.7,1,0,0.0,5,4,80.0,11,8,72.7,1,1,100.0,1,0,0.0,2,0,0.0,0,0,0.0,3,1,2,2,0,1,0,1,0,0,0,2021.0,수원(H),4.0,right,LB,정발x
2021,인천,8R,수원(H),5,김광석,DF,3,98,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,31,28,90,0,12,9,75,1,1,100.0,18,18,100.0,0,0,0.0,16,14,87.5,15,14,93.3,5,3,60.0,22,21,95.4,4,4,100.0,0,0,0.0,4,4,100.0,4,2,50.0,1,0,0.0,1,0,8,3,2,0,3,0,0,0,0,2021.0,수원(H),5.0,right,CB1,정발x
2021,인천,9R,전북(A),2,오반석,DF,26,97,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,39,27,69,0,22,10,46,0,0,0.0,17,17,100.0,0,0,0.0,23,19,82.6,16,8,50.0,2,0,0.0,19,14,73.7,18,13,72.2,0,0,0.0,2,2,100.0,6,6,100.0,2,1,50.0,4,1,7,11,1,0,0,2,0,0,0,2021.0,전북(A),2.0,right,CB2,정발
2021,인천,9R,전북(A),3,김광석,DF,3,97,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,38,37,97,0,19,18,95,0,0,0.0,19,19,100.0,0,0,0.0,19,19,100.0,19,18,94.7,10,9,90.0,14,14,100.0,14,14,100.0,0,0,0.0,4,2,50.0,10,5,50.0,1,0,0.0,4,2,6,4,0,0,0,1,0,0,0,2021.0,전북(A),3.0,right,CB1,정발x
2021,인천,9R,전북(A),4,김준엽,DF,22,97,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,56,42,75,0,32,22,69,12,12,100.0,12,8,66.7,14,7,50.0,8,8,100.0,34,27,79.4,7,1,14.3,19,16,84.2,30,25,83.3,5,0,0.0,7,3,42.9,2,1,50.0,2,0,0.0,1,0,2,8,0,1,1,1,0,0,0,2021.0,전북(A),4.0,,RB,정발x
2021,인천,9R,전북(A),5,정동윤,DF,14,97,0,0,1,0,0,1,0,1,0,3,0,8,1,0,0,55,46,84,2,23,17,74,9,9,100.0,23,20,87.0,15,12,80.0,11,9,81.8,29,25,86.2,3,1,33.3,15,12,80.0,37,33,89.2,1,0,0.0,4,2,50.0,2,1,50.0,1,0,0.0,1,0,6,12,0,2,2,4,0,0,0,2021.0,전북(A),5.0,right,LB,정발x
2021,강원,24R,서울(H),2,임창우,DF,23,96,0,0,0,0,0,0,0,0,2,0,0,13,0,0,0,51,38,75,1,21,13,62,17,17,100.0,13,8,61.5,13,7,53.8,13,10,76.9,25,21,84.0,7,5,71.4,24,15,62.5,20,18,90.0,5,0,0.0,13,6,46.2,3,2,66.7,0,0,0.0,1,0,8,9,1,0,0,0,0,0,1,2021.0,서울(H),2.0,right,RB,정발
2021,강원,24R,서울(H),3,임채민,DF,26,96,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,73,64,88,0,27,18,67,7,7,100.0,39,39,100.0,1,1,100.0,29,27,93.1,43,36,83.7,16,9,56.2,44,42,95.4,13,13,100.0,0,0,0.0,1,1,100.0,4,2,50.0,0,0,0.0,4,1,1,17,0,0,2,2,0,0,1,2021.0,서울(H),3.0,,CB2,정발x
2021,강원,24R,서울(H),4,김영빈,DF,2,96,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,62,56,90,0,27,21,78,12,12,100.0,23,23,100.0,2,2,100.0,29,25,86.2,31,29,93.6,7,3,42.9,35,34,97.1,20,19,95.0,0,0,0.0,10,5,50.0,9,5,55.6,0,0,0.0,1,2,7,7,1,0,0,0,0,0,1,2021.0,서울(H),4.0,right,CB1,정발x
2021,강원,24R,서울(H),5,츠베타노프,DF,71,96,0,0,1,1,0,0,1,0,0,0,0,5,0,0,0,39,29,74,1,18,11,61,13,13,100.0,8,5,62.5,9,6,66.7,7,5,71.4,23,18,78.3,3,1,33.3,21,16,76.2,15,12,80.0,3,0,0.0,11,5,45.5,3,1,33.3,0,0,0.0,1,1,8,6,0,0,1,1,0,0,0,2021.0,서울(H),5.0,left,LB,정발
2021,강원,26R,인천(A),2,츠베타노프,DF,71,98,0,0,0,0,0,0,0,0,0,0,0,12,1,1,100,79,65,82,0,29,22,76,26,26,100.0,24,17,70.8,34,27,79.4,11,7,63.6,34,31,91.2,6,3,50.0,27,16,59.3,46,46,100.0,6,0,0.0,2,2,100.0,6,3,50.0,0,0,0.0,1,0,7,7,0,0,0,0,0,0,0,2021.0,인천(A),2.0,left,LB,정발
2021,강원,26R,인천(A),3,김영빈,DF,2,98,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,86,76,88,0,36,27,75,2,2,100.0,48,47,97.9,1,1,100.0,24,20,83.3,61,55,90.2,6,2,33.3,48,45,93.8,32,29,90.6,0,0,0.0,1,1,100.0,8,4,50.0,1,1,100.0,3,4,3,7,1,0,3,0,0,0,0,2021.0,인천(A),3.0,right,CB1,정발x
2021,강원,26R,인천(A),4,임채민,DF,26,98,0,0,2,0,1,1,2,0,0,1,0,0,0,0,0,87,80,92,0,37,30,81,3,3,100.0,47,47,100.0,2,2,100.0,28,26,92.9,57,52,91.2,5,3,60.0,52,47,90.4,30,30,100.0,0,0,0.0,6,5,83.3,5,3,60.0,0,0,0.0,0,4,4,6,0,0,1,0,0,0,1,2021.0,인천(A),4.0,,CB2,정발x
2021,강원,26R,인천(A),5,임창우,DF,23,98,0,0,2,0,1,1,1,1,0,0,0,21,0,0,0,100,77,77,0,45,24,53,20,20,100.0,35,33,94.3,17,12,70.6,20,14,70.0,63,51,81.0,19,12,63.2,44,32,72.7,37,33,89.2,2,0,0.0,5,2,40.0,4,1,25.0,0,0,0.0,2,2,3,9,0,1,0,1,1,0,1,2021.0,인천(A),5.0,right,RB,정발
2021,강원,27R,제주(H),2,임채민,DF,26,96,0,0,0,0,0,0,0,0,0,3,0,0,1,1,100,59,54,92,0,31,26,84,2,2,100.0,26,26,100.0,0,0,0.0,22,20,90.9,37,34,91.9,12,8,66.7,29,28,96.6,18,18,100.0,0,0,0.0,1,1,100.0,6,4,66.7,1,0,0.0,9,3,3,10,1,0,0,1,0,0,0,2021.0,제주(H),2.0,,CB2,정발x
2021,강원,27R,제주(H),3,임창우,DF,23,96,0,0,2,0,0,2,1,1,0,0,0,13,0,0,0,66,52,79,0,31,22,71,13,13,100.0,22,17,77.3,11,8,72.7,12,8,66.7,43,36,83.7,11,4,36.4,30,27,90.0,25,21,84.0,5,2,40.0,2,1,50.0,7,3,42.9,1,0,0.0,4,3,3,7,0,1,2,3,0,0,0,2021.0,제주(H),3.0,right,RB,정발
2021,강원,27R,제주(H),4,김영빈,DF,2,96,0,0,1,0,0,1,1,0,0,2,0,1,0,0,0,60,57,95,0,25,22,88,2,2,100.0,33,33,100.0,2,2,100.0,25,23,92.0,33,32,97.0,5,3,60.0,37,37,100.0,18,17,94.4,0,0,0.0,2,2,100.0,8,3,37.5,0,0,0.0,5,1,4,5,1,0,1,0,0,0,0,2021.0,제주(H),4.0,right,CB1,정발x
2021,강원,27R,제주(H),5,츠베타노프,DF,71,96,0,0,1,0,1,0,0,1,0,1,0,8,0,0,0,83,63,76,1,39,25,64,28,28,100.0,16,10,62.5,18,11,61.1,19,14,73.7,46,38,82.6,9,4,44.4,31,26,83.9,43,33,76.7,4,0,0.0,2,2,100.0,2,1,50.0,0,0,0.0,1,1,2,10,0,0,0,1,0,0,0,2021.0,제주(H),5.0,left,LB,정발
2021,강원,28R,광주(H),2,임채민,DF,26,96,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,40,35,88,0,27,22,82,1,1,100.0,12,12,100.0,2,2,100.0,13,12,92.3,25,21,84.0,11,7,63.6,12,11,91.7,17,17,100.0,0,0,0.0,6,4,66.7,8,5,62.5,0,0,0.0,3,1,6,9,2,0,0,1,0,0,1,2021.0,광주(H),2.0,,CB2,정발x
2021,강원,28R,광주(H),3,츠베타노프,DF,71,96,0,0,0,0,0,0,0,0,0,3,0,11,0,0,0,55,46,84,0,34,26,77,8,8,100.0,13,12,92.3,14,10,71.4,8,8,100.0,33,28,84.8,5,2,40.0,20,16,80.0,30,28,93.3,3,0,0.0,4,4,100.0,4,1,25.0,0,0,0.0,2,1,4,16,1,0,1,1,0,0,0,2021.0,광주(H),3.0,left,LB,정발
2021,강원,28R,광주(H),4,김영빈,DF,2,96,1,1,1,1,0,0,1,0,0,4,0,0,0,0,0,47,36,77,1,21,12,57,6,6,100.0,20,18,90.0,3,2,66.7,15,9,60.0,29,25,86.2,15,7,46.7,21,20,95.2,11,9,81.8,1,1,100.0,4,1,25.0,8,4,50.0,0,0,0.0,7,1,3,15,0,0,1,0,1,0,0,2021.0,광주(H),4.0,right,CB1,정발x
2021,강원,28R,광주(H),5,임창우,DF,23,96,0,0,2,0,0,2,1,1,0,0,1,19,1,0,0,66,43,65,0,41,25,61,6,6,100.0,19,12,63.2,25,11,44.0,7,5,71.4,34,27,79.4,11,4,36.4,27,17,63.0,28,22,78.6,5,0,0.0,11,6,54.6,8,3,37.5,2,2,100.0,3,3,5,9,0,0,0,1,0,0,0,2021.0,광주(H),5.0,right,RB,정발
2021,강원,31R,수원(A),2,임채민,DF,26,102,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,74,66,89,1,29,22,76,1,1,100.0,44,43,97.7,2,1,50.0,15,14,93.3,57,51,89.5,7,6,85.7,36,33,91.7,31,27,87.1,0,0,0.0,1,0,0.0,8,6,75.0,0,0,0.0,3,3,3,11,0,1,1,0,0,0,0,2021.0,수원(A),2.0,,CB2,정발x
2021,강원,31R,수원(A),3,김영빈,DF,2,102,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,91,85,93,0,47,41,87,8,8,100.0,36,36,100.0,2,1,50.0,18,17,94.4,71,67,94.4,4,3,75.0,43,40,93.0,44,42,95.4,1,0,0.0,8,6,75.0,5,3,60.0,0,0,0.0,1,1,7,10,1,0,2,2,1,0,0,2021.0,수원(A),3.0,right,CB1,정발x
2021,강원,31R,수원(A),4,츠베타노프,DF,71,85,0,0,0,0,0,0,0,0,0,4,1,5,2,2,100,46,35,76,0,21,14,67,12,12,100.0,13,9,69.2,16,11,68.8,6,3,50.0,24,21,87.5,5,1,20.0,16,11,68.8,25,23,92.0,5,1,20.0,4,2,50.0,4,1,25.0,0,0,0.0,3,0,4,6,0,0,1,3,1,0,0,2021.0,수원(A),4.0,left,LB,정발
2021,강원,31R,수원(A),5,신세계,DF,3,102,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,73,53,73,0,30,12,40,12,12,100.0,31,29,93.6,5,2,40.0,4,3,75.0,64,48,75.0,6,2,33.3,36,27,75.0,31,24,77.4,1,0,0.0,4,2,50.0,2,2,100.0,0,0,0.0,4,0,3,19,0,0,1,1,0,0,0,2021.0,수원(A),5.0,right,RB,정발
2021,강원,33R,전북(H),2,김영빈,DF,2,96,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,65,57,88,0,35,28,80,7,7,100.0,23,22,95.6,6,5,83.3,21,17,81.0,38,35,92.1,8,3,37.5,26,25,96.2,31,29,93.6,0,0,0.0,4,3,75.0,12,7,58.3,1,0,0.0,1,5,7,5,0,0,2,1,0,0,0,2021.0,전북(H),2.0,right,RB,정발x
2021,강원,33R,전북(H),3,아슐마토프,DF,22,47,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,30,23,77,0,21,14,67,0,0,0.0,9,9,100.0,0,0,0.0,9,5,55.6,21,18,85.7,4,1,25.0,10,9,90.0,16,13,81.2,0,0,0.0,5,2,40.0,3,3,100.0,2,1,50.0,1,3,3,6,1,0,1,0,0,0,0,2021.0,전북(H),3.0,right,CB1,정발x
2021,강원,33R,전북(H),4,송준석,DF,34,12,0,0,0,0,0,0,0,0,0,0,0,0,1,1,100,4,3,75,0,1,0,0,3,3,100.0,0,0,0.0,0,0,0.0,0,0,0.0,4,3,75.0,0,0,0.0,1,1,100.0,3,2,66.7,0,0,0.0,2,2,100.0,1,0,0.0,0,0,0.0,0,0,2,0,0,0,0,0,0,0,1,2021.0,전북(H),4.0,left,LB,정발
2021,강원,33R,전북(H),5,임채민,DF,26,96,0,0,2,0,0,2,0,2,0,4,0,0,1,1,100,59,53,90,1,32,26,81,1,1,100.0,26,26,100.0,2,2,100.0,21,17,81.0,36,34,94.4,6,2,33.3,26,26,100.0,27,25,92.6,0,0,0.0,4,3,75.0,6,3,50.0,0,0,0.0,6,0,2,6,1,0,1,4,0,0,0,2021.0,전북(H),5.0,,CB2,정발x
2021,강원,34R,광주(A),2,임창우,DF,23,99,0,0,2,1,1,0,1,1,0,3,0,7,0,0,0,49,34,69,1,28,16,57,6,6,100.0,15,12,80.0,11,7,63.6,11,7,63.6,27,20,74.1,13,6,46.2,15,11,73.3,21,17,81.0,5,2,40.0,4,2,50.0,12,9,75.0,0,0,0.0,6,3,10,5,0,0,1,2,0,0,1,2021.0,광주(A),2.0,right,RB,정발
2021,강원,34R,광주(A),3,김영빈,DF,2,99,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,46,34,74,0,35,24,69,3,3,100.0,8,7,87.5,0,0,0.0,19,14,73.7,27,20,74.1,8,2,25.0,24,19,79.2,14,13,92.9,0,0,0.0,4,2,50.0,8,5,62.5,0,0,0.0,10,2,5,11,2,0,1,0,1,0,0,2021.0,광주(A),3.0,right,CB1,정발x
2021,강원,34R,광주(A),4,츠베타노프,DF,71,99,0,0,0,0,0,0,0,0,0,1,0,10,0,0,0,38,27,71,1,19,9,47,8,8,100.0,11,10,90.9,6,4,66.7,14,8,57.1,18,15,83.3,5,1,20.0,8,4,50.0,25,22,88.0,1,0,0.0,4,3,75.0,4,2,50.0,2,0,0.0,0,2,4,7,0,0,3,0,0,0,0,2021.0,광주(A),4.0,left,LB,정발
2021,강원,34R,광주(A),5,임채민,DF,26,99,0,0,2,1,0,1,2,0,0,1,0,0,0,0,0,31,18,58,0,18,5,28,3,3,100.0,10,10,100.0,1,0,0.0,18,11,61.1,12,7,58.3,10,2,20.0,13,11,84.6,8,5,62.5,0,0,0.0,4,2,50.0,7,7,100.0,1,1,100.0,5,0,5,10,0,0,1,1,0,0,0,2021.0,광주(A),5.0,,CB2,정발x
2021,강원,36R,인천(H),2,김영빈,DF,2,94,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,102,93,91,0,45,37,82,13,13,100.0,44,43,97.7,1,0,0.0,32,28,87.5,69,65,94.2,14,9,64.3,69,68,98.6,19,16,84.2,0,0,0.0,2,2,100.0,16,5,31.2,2,1,50.0,2,5,5,6,3,0,1,0,0,0,1,2021.0,인천(H),2.0,right,CB1,정발x
2021,강원,36R,인천(H),3,신세계,DF,3,94,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,84,70,83,0,35,22,63,21,21,100.0,28,27,96.4,4,3,75.0,18,14,77.8,62,53,85.5,9,4,44.4,48,43,89.6,27,23,85.2,0,0,0.0,3,2,66.7,5,2,40.0,0,0,0.0,2,3,3,17,0,1,0,1,0,0,0,2021.0,인천(H),3.0,right,RB,정발
2021,강원,36R,인천(H),4,츠베타노프,DF,71,94,0,0,2,0,0,2,1,1,0,2,0,11,0,0,0,70,55,79,0,31,20,65,24,24,100.0,15,11,73.3,17,10,58.8,15,10,66.7,38,35,92.1,7,2,28.6,24,18,75.0,39,35,89.7,4,0,0.0,5,1,20.0,0,0,0.0,0,0,0.0,1,1,0,12,0,0,1,0,0,0,0,2021.0,인천(H),4.0,left,LB,정발
2021,강원,36R,인천(H),5,임채민,DF,26,94,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,84,72,86,0,31,19,61,0,0,0.0,53,53,100.0,0,0,0.0,29,23,79.3,55,49,89.1,13,8,61.5,52,48,92.3,19,16,84.2,0,0,0.0,5,4,80.0,3,2,66.7,1,1,100.0,7,0,6,14,0,0,0,1,1,0,0,2021.0,인천(H),5.0,,CB2,정발x
2021,광주,1R,수원(A),2,한희훈,DF,4,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,33,89,0,16,12,75,4,4,100.0,17,17,100.0,1,1,100.0,14,13,92.9,22,19,86.4,6,4,66.7,26,24,92.3,5,5,100.0,0,0,0.0,0,0,0.0,8,5,62.5,0,0,0.0,6,0,8,7,0,0,1,0,0,0,0,2021.0,수원(A),2.0,right,CB2,정발
2021,광주,1R,수원(A),3,여봉훈,DF,14,87,0,0,0,0,0,0,0,0,0,2,0,6,1,1,100,44,27,61,1,26,16,62,8,8,100.0,10,3,30.0,7,3,42.9,13,6,46.2,24,18,75.0,11,3,27.3,17,12,70.6,16,12,75.0,4,1,25.0,7,2,28.6,6,3,50.0,2,1,50.0,1,3,5,8,0,0,0,1,0,0,0,2021.0,수원(A),3.0,right,RB,정발
2021,광주,1R,수원(A),4,이민기,DF,3,95,0,0,0,0,0,0,0,0,0,2,0,10,0,0,0,45,31,69,0,25,13,52,13,12,92.3,7,6,85.7,10,6,60.0,6,4,66.7,29,21,72.4,4,1,25.0,21,18,85.7,20,12,60.0,3,1,33.3,10,7,70.0,6,2,33.3,1,1,100.0,3,2,9,6,1,0,1,2,0,0,0,2021.0,수원(A),4.0,right,LB,정발x
2021,광주,1R,수원(A),5,이한도,DF,20,95,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,34,29,85,0,12,8,67,0,0,0.0,22,21,95.4,0,0,0.0,19,16,84.2,15,13,86.7,5,3,60.0,22,20,90.9,7,6,85.7,0,0,0.0,1,1,100.0,9,7,77.8,1,0,0.0,7,1,6,6,2,0,1,0,0,0,0,2021.0,수원(A),5.0,right,CB1,정발x
2021,광주,2R,울산(H),2,이한도,DF,20,97,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,21,13,62,0,15,7,47,0,0,0.0,6,6,100.0,0,0,0.0,7,3,42.9,14,10,71.4,6,1,16.7,7,5,71.4,8,7,87.5,0,0,0.0,1,0,0.0,5,3,60.0,2,1,50.0,6,2,2,4,1,0,0,0,0,0,0,2021.0,울산(H),2.0,right,CB1,정발x
2021,광주,2R,울산(H),3,이민기,DF,3,97,0,0,0,0,0,0,0,0,0,1,0,7,1,1,100,27,15,56,0,19,9,47,6,6,100.0,2,0,0.0,5,3,60.0,7,3,42.9,15,9,60.0,5,2,40.0,13,7,53.8,9,6,66.7,1,0,0.0,7,5,71.4,3,2,66.7,0,0,0.0,1,1,11,5,0,0,1,1,0,0,0,2021.0,울산(H),3.0,right,LB,정발x
2021,광주,2R,울산(H),4,한희훈,DF,4,97,0,0,2,0,0,2,1,1,0,2,0,0,0,0,0,24,13,54,0,16,7,44,1,0,0.0,7,6,85.7,1,0,0.0,11,5,45.4,12,8,66.7,6,1,16.7,13,10,76.9,5,2,40.0,0,0,0.0,4,3,75.0,5,3,60.0,0,0,0.0,6,1,5,11,0,0,0,4,0,0,0,2021.0,울산(H),4.0,right,CB2,정발
2021,광주,2R,울산(H),5,여봉훈,DF,14,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,9,82,0,8,6,75,2,2,100.0,1,1,100.0,0,0,0.0,5,3,60.0,6,6,100.0,4,2,50.0,3,3,100.0,4,4,100.0,0,0,0.0,1,1,100.0,0,0,0.0,0,0,0.0,0,1,1,2,0,0,1,2,0,0,0,2021.0,울산(H),5.0,right,RB,정발
2021,광주,3R,대구(A),2,이한도,DF,20,98,1,0,1,1,0,0,1,0,0,3,0,0,0,0,0,42,35,83,0,24,19,79,1,1,100.0,17,15,88.2,0,0,0.0,28,24,85.7,14,11,78.6,7,2,28.6,16,15,93.8,19,18,94.7,0,0,0.0,4,3,75.0,6,3,50.0,0,0,0.0,10,3,10,5,1,0,1,1,0,0,0,2021.0,대구(A),2.0,right,CB1,정발x
2021,광주,3R,대구(A),3,이지훈,DF,32,98,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,30,21,70,0,19,11,58,6,6,100.0,5,4,80.0,4,3,75.0,8,4,50.0,18,14,77.8,8,2,25.0,11,9,81.8,11,10,90.9,1,0,0.0,6,4,66.7,3,0,0.0,0,0,0.0,4,2,5,3,1,0,0,3,0,0,0,2021.0,대구(A),3.0,right,RB,정발x
2021,광주,3R,대구(A),4,이민기,DF,3,98,0,1,0,0,0,0,0,0,0,2,0,19,0,0,0,57,40,70,1,34,19,56,14,13,92.9,9,8,88.9,18,12,66.7,12,7,58.3,27,21,77.8,6,1,16.7,22,15,68.2,29,24,82.8,2,1,50.0,11,7,63.6,2,1,50.0,1,1,100.0,5,1,4,11,0,0,2,2,0,0,0,2021.0,대구(A),4.0,right,LB,정발x
2021,광주,3R,대구(A),5,한희훈,DF,4,98,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,37,30,81,0,20,13,65,5,5,100.0,12,12,100.0,0,0,0.0,18,14,77.8,19,16,84.2,7,3,42.9,19,18,94.7,11,9,81.8,0,0,0.0,8,6,75.0,2,0,0.0,2,1,50.0,6,1,5,11,3,0,1,0,1,0,0,2021.0,대구(A),5.0,right,CB2,정발
2021,광주,4R,전북(H),2,한희훈,DF,4,91,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,27,21,78,0,18,13,72,2,2,100.0,7,6,85.7,0,0,0.0,13,9,69.2,14,12,85.7,10,5,50.0,10,10,100.0,7,6,85.7,0,0,0.0,6,4,66.7,5,2,40.0,2,1,50.0,5,0,9,9,0,0,0,1,0,0,0,2021.0,전북(H),2.0,right,CB2,정발
2021,광주,4R,전북(H),3,이민기,DF,3,76,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,38,16,42,1,29,12,41,0,0,0.0,9,4,44.4,7,3,42.9,17,7,41.2,14,6,42.9,11,2,18.2,19,10,52.6,8,4,50.0,6,2,33.3,7,6,85.7,3,2,66.7,2,2,100.0,2,2,9,9,0,0,0,1,0,0,0,2021.0,전북(H),3.0,right,LB,정발x
2021,광주,4R,전북(H),4,이한도,DF,20,96,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,15,11,73,0,8,4,50,2,2,100.0,5,5,100.0,0,0,0.0,7,5,71.4,8,6,75.0,4,2,50.0,6,4,66.7,5,5,100.0,0,0,0.0,5,3,60.0,14,7,50.0,1,0,0.0,5,1,11,11,1,0,0,2,0,0,0,2021.0,전북(H),4.0,right,CB1,정발x
2021,광주,4R,전북(H),5,이지훈,DF,32,96,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,34,22,65,1,22,13,59,6,6,100.0,6,3,50.0,10,5,50.0,5,2,40.0,19,15,79.0,7,2,28.6,11,8,72.7,16,12,75.0,3,0,0.0,2,1,50.0,3,1,33.3,0,0,0.0,3,1,6,7,0,0,0,1,0,0,0,2021.0,전북(H),5.0,right,RB,정발x
2021,광주,5R,서울(A),2,이민기,DF,3,95,0,0,1,0,1,0,1,0,0,0,0,13,0,0,0,60,45,75,0,43,31,72,9,9,100.0,8,5,62.5,15,10,66.7,21,16,76.2,24,19,79.2,7,1,14.3,25,22,88.0,28,22,78.6,3,0,0.0,7,4,57.1,3,1,33.3,1,1,100.0,0,1,11,17,0,1,1,2,0,0,1,2021.0,서울(A),2.0,right,LB,정발x
